input_step,decision,baseline_mmd,baseline_wasserstein,baseline_diversity,continuous_basis_family,continuous_basis_name,continuous_tau,continuous_theta,continuous_phi,continuous_mmd,continuous_mmd_improvement,continuous_wasserstein,continuous_wasserstein_improvement,continuous_diversity,continuous_diversity_retention,continuous_mean_success_probability,continuous_min_success_probability,continuous_score,axis_basis_family,axis_basis_name,axis_tau,axis_theta,axis_phi,axis_mmd,axis_mmd_improvement,axis_wasserstein,axis_wasserstein_improvement,axis_diversity,axis_diversity_retention,axis_mean_success_probability,axis_min_success_probability,axis_score,continuous_score_minus_axis_score
1,main_candidate,0.8743926351759799,0.7245048151500908,0.7487828497906269,continuous,continuous,0.768421052631579,0.7853981633974483,1.9634954084936207,0.7371526568646634,0.1372399783113165,0.5701230227845256,0.15438179236556515,0.6568678091878892,0.877247401394892,0.2869780825376144,0.13440679922914897,0.20829324456384368,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7734964224969401,0.10089621267903981,0.579790127842047,0.14471468730804382,0.6235880344397547,0.8328022398137472,0.46826985899570983,0.11524038512726353,0.16489366832374908,0.043399576240094606
2,fallback_candidate,0.8489539873446601,0.7038510842573451,0.7508646588548903,continuous,continuous,1.7947368421052632,1.5707963267948966,3.5342917352885173,0.7934326199741175,0.055521367370542585,0.598175529422717,0.1056755548346281,0.6288120323662529,0.8374505644269178,0.5054238587917197,0.21113067569342486,0.10023167300920252,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7914847800287585,0.05746920731590155,0.5903563461722267,0.11349473808511845,0.6148301529464059,0.8188295263277613,0.4991334566191252,0.2124564427431493,0.10515805267484885,-0.004926379665646324
3,fallback_candidate,0.8618574090814237,0.7120348106480765,0.7461449155653584,continuous,continuous,1.7947368421052632,1.308996938995747,3.141592653589793,0.791745944280223,0.07011146480120067,0.5979647523159215,0.114070058332155,0.6282910402470402,0.8420496168240728,0.4645762227337326,0.1717116933237614,0.11924897480848182,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7916398235904282,0.07021758549099555,0.5872378819795536,0.12479692866852288,0.6048189530318616,0.8105918038369084,0.46307165598430033,0.15702767447224636,0.1231456400171024,-0.0038966652086205866
5,fallback_candidate,0.8680733590366113,0.7190767471492072,0.7430213365811196,continuous,continuous,1.7947368421052632,1.5707963267948966,3.5342917352885173,0.7317658696211984,0.13630748941541293,0.5417707677136152,0.177305979435592,0.6132342799414023,0.8253252628828813,0.5061308839933207,0.0785649358090305,0.216226742277353,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7364228923315281,0.13165046670508318,0.5407306047662283,0.17834614238297897,0.6031685212483238,0.8117781974117949,0.5014488665424618,0.07224190830911165,0.21141244776716242,0.004814294510190581
7,main_candidate,0.8277144551141572,0.6863654881337435,0.7523403650156599,continuous,continuous,0.6657894736842106,0.5235987755982988,0.7853981633974483,0.7793575416117273,0.04835691350242988,0.5909064988521138,0.09545898928162977,0.6365586915165015,0.846104663682709,0.4301079834098184,0.14755272971692956,0.08839164132738021,axis,z_plus,0.6657894736842106,0.0,0.0,0.7891190596425083,0.03859539547164892,0.5998237154855232,0.08654177264822038,0.6365281823348687,0.8460641113169828,0.3463673436593396,0.12100095366031029,0.07416948736160825,0.014222153965771964
12,main_candidate,0.8746992328796429,0.7257998936129247,0.7492713051544565,continuous,continuous,0.768421052631579,0.5235987755982988,0.7853981633974483,0.7645026972822071,0.11019653559743581,0.5576826668899165,0.16811722672300822,0.5955877754974355,0.7948893430192948,0.41785968404217116,0.08338610666583285,0.18399961610990465,axis,z_plus,0.6657894736842106,0.0,0.0,0.7745455736441267,0.10015365923551622,0.5778523053472234,0.1479475882657013,0.6226620068001171,0.8310234257159496,0.3706697126706219,0.09401843254623814,0.16567862465416436,0.018320991455740288
