input_step,decision,baseline_mmd,baseline_wasserstein,baseline_diversity,continuous_basis_family,continuous_basis_name,continuous_tau,continuous_theta,continuous_phi,continuous_mmd,continuous_mmd_improvement,continuous_wasserstein,continuous_wasserstein_improvement,continuous_diversity,continuous_diversity_retention,continuous_mean_success_probability,continuous_min_success_probability,continuous_score,axis_basis_family,axis_basis_name,axis_tau,axis_theta,axis_phi,axis_mmd,axis_mmd_improvement,axis_wasserstein,axis_wasserstein_improvement,axis_diversity,axis_diversity_retention,axis_mean_success_probability,axis_min_success_probability,axis_score,continuous_score_minus_axis_score
1,fallback_candidate,0.8604521322846653,0.7117399359603921,0.7450981170889676,continuous,continuous,1.6921052631578948,1.832595714594046,3.5342917352885173,0.7709150454984793,0.089537086786186,0.5494030384327031,0.16233689752768898,0.5639453136495162,0.7568738944782207,0.47441182905791335,0.04807865690489574,0.15854923027394152,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7705250094677017,0.08992712281696358,0.5548363191724791,0.15690361678791298,0.5804740162397978,0.7790571508993452,0.47835151734391895,0.08025851225793215,0.15733178875588733,0.0012174415180541964
2,fallback_candidate,0.8647934638118304,0.7207648381766203,0.7550456070804821,continuous,continuous,1.7947368421052632,1.832595714594046,3.141592653589793,0.7904493970743595,0.07434406673747096,0.5826085122376323,0.13815632593898797,0.6039483032288249,0.7998832091270596,0.4713169024524433,0.10875935165511054,0.1334163901633179,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7853106841956459,0.07948277961618455,0.5871592439209238,0.1336055942556965,0.6239207482436113,0.8263351808059803,0.46229543691971,0.09585950689895886,0.13760233578433181,-0.0041859456210139034
3,fallback_candidate,0.839835344369406,0.6957996875025825,0.7511685652819297,continuous,continuous,1.7947368421052632,1.5707963267948966,2.748893571891069,0.7743095551537377,0.06552578921566832,0.5717015138875436,0.12409817361503883,0.607104651698128,0.8082136017902568,0.5128167669325446,0.1859038689457069,0.11798555611270058,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7785220898927848,0.06131325447662117,0.5683165438932063,0.12748314360937618,0.590350357031296,0.7859092942869952,0.5235470731391343,0.16849405011459034,0.11435029099565902,0.0036352651170415556
5,main_candidate,0.8538669832631535,0.7083292743042171,0.7526617187565154,continuous,continuous,0.768421052631579,0.5235987755982988,1.1780972450961724,0.7711892220249,0.08267776123825343,0.5559931621858224,0.1523361121183947,0.5773296513715224,0.7670506377358184,0.37869591888909254,0.09489166111708616,0.1471983491842417,axis,z_plus,0.768421052631579,0.0,0.0,0.798759278301499,0.05510770496165451,0.5507052066853464,0.1576240676188707,0.5209135043915615,0.6920951224305271,0.30715757898416773,0.04497373053235115,0.11852449489261623,0.028673854291625486
7,main_candidate,0.9269071624868574,0.7763381555361177,0.7497362353289292,continuous,continuous,2.0,1.5707963267948966,2.356194490192345,0.7727234648609052,0.1541836976259523,0.5815950490844326,0.19474310645168513,0.6353770049190511,0.8474673824992524,0.4506270930224135,0.12156701075972709,0.2439286199767575,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7884065289913151,0.1385006334955423,0.5860236171065907,0.19031453842952706,0.6161553600182199,0.8218295061434455,0.4467371940317463,0.13550790344953895,0.22474937801747813,0.019179241959279364
12,main_candidate,0.8980644013674273,0.7491165995758567,0.7500567370649525,continuous,continuous,1.7947368421052632,1.308996938995747,2.748893571891069,0.763559453217665,0.13450494814976222,0.5762481604275684,0.1728684391482883,0.634655989454702,0.8461439756386627,0.48665103065748283,0.1711939701129106,0.2132463665058395,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7741237343939928,0.12394066697343442,0.5663376070357308,0.18277899254012597,0.5930636817562893,0.7906917603020369,0.5125446778578174,0.11763380256073423,0.20486475125859926,0.008381615247240237
