input_step,tau,theta,phi,pre_rotation,score,baseline_mmd,candidate_mmd,mmd_improvement,baseline_wasserstein,candidate_wasserstein,wasserstein_improvement,baseline_diversity,candidate_diversity,diversity_retention,mean_success_probability,min_success_probability
1,1.8375000000000001,2.748893571891069,1.5707963267948966,-0.1,0.3009461923098467,0.33570377375500265,0.06001462068498827,0.2756891530700144,0.07058611349593975,0.020072035016275115,0.05051407847966464,0.04732219180448344,0.055609769565488625,1.1751308940897365,0.3249033455869473,0.18561728386824414
2,2.0,2.748893571891069,1.5707963267948966,0.0,0.5641633406317602,0.5728971803755423,0.08210816096068263,0.49078901941485964,0.20601285911044473,0.03219751031239908,0.17381534879804567,0.11027210484241598,0.08042507802304741,0.729332936357555,0.3969149629232985,0.19063404851698368
4,0.5375000000000001,0.39269908169872414,3.141592653589793,0.0,0.36868503140155356,0.4683614330399881,0.14865760491928148,0.31970382812070663,0.1946912342069423,0.08264992384872696,0.11204131035821532,0.211563631030628,0.18177779094939828,0.8592109620347854,0.37972417788066837,0.21371028554226687
8,2.0,2.748893571891069,1.5707963267948966,0.1,0.3771062178346029,0.53045004702957,0.21823813313264265,0.3122119138969274,0.2795322244739929,0.11948094605329145,0.16005127842070144,0.3325415866927056,0.23190562188561142,0.6973732945464963,0.46455409149685123,0.13299389679189202
