input_step,decision,baseline_mmd,baseline_wasserstein,baseline_diversity,continuous_basis_family,continuous_basis_name,continuous_tau,continuous_theta,continuous_phi,continuous_mmd,continuous_mmd_improvement,continuous_wasserstein,continuous_wasserstein_improvement,continuous_diversity,continuous_diversity_retention,continuous_mean_success_probability,continuous_min_success_probability,continuous_score,axis_basis_family,axis_basis_name,axis_tau,axis_theta,axis_phi,axis_mmd,axis_mmd_improvement,axis_wasserstein,axis_wasserstein_improvement,axis_diversity,axis_diversity_retention,axis_mean_success_probability,axis_min_success_probability,axis_score,continuous_score_minus_axis_score
1,main_candidate,0.817728281383845,0.671843355191829,0.7435458816671372,continuous,continuous,1.8973684210526316,1.5707963267948966,2.748893571891069,0.7367791170901407,0.08094916429370436,0.5385452498624069,0.1332981053294221,0.5945522437684215,0.7996174256729788,0.49847506123129215,0.15319890781479775,0.13757908824206436,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7429766854204184,0.07475159596342662,0.5392769230054122,0.13256643218641684,0.5867125794718827,0.7890738069268683,0.5042814182816682,0.09830150680775873,0.13048850240297846,0.0070905858390858945
2,fallback_candidate,0.8879201482969624,0.7370962224740636,0.7519799706482305,continuous,continuous,1.8973684210526316,1.5707963267948966,2.748893571891069,0.7812945518533322,0.10662559644363023,0.5732462146037091,0.16385000787035453,0.6040390313547774,0.8032647875369295,0.4874636562101166,0.10362639523801387,0.17871383975565397,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7793835447765047,0.10853660352045769,0.5744338243883065,0.1626623980857571,0.6056521747890753,0.8054099822193189,0.4817882805243846,0.07931519346914434,0.1801383016743022,-0.0014244619186482288
3,fallback_candidate,0.8564136456581946,0.7089802595598979,0.7510585748597765,continuous,continuous,1.8973684210526316,1.832595714594046,3.141592653589793,0.7965459350838647,0.059867710574329824,0.5877234021463604,0.12125685741353742,0.605006473885156,0.8055383350068421,0.46242201103419484,0.13061697614944973,0.11077305603144064,axis,x_minus,1.8973684210526316,1.5707963267948966,3.141592653589793,0.798480000568474,0.05793364508972054,0.5919021868192549,0.11707807274064297,0.6121108155061826,0.8149974396077756,0.4519010482093956,0.13330446665133522,0.1072225534404308,0.0035505025910098353
5,main_candidate,0.8493130629884071,0.7046816491643743,0.7503020251569849,continuous,continuous,1.8973684210526316,1.308996938995747,2.748893571891069,0.7836636923531842,0.06564937063522291,0.5882093402506637,0.11647230891371052,0.637641236048381,0.8498460815362561,0.456104342468993,0.16308283716395677,0.11637782916889097,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.792121472194039,0.0571915907943682,0.588719995055534,0.1159616541088403,0.6200376626706667,0.8263840985114453,0.47181539235653824,0.12855344038244343,0.10649162277436061,0.009886206394530361
7,main_candidate,0.8772743787476548,0.7255379021632478,0.7511927490956615,continuous,continuous,1.7947368421052632,1.832595714594046,3.141592653589793,0.7609921800499192,0.1162821986977356,0.5599032573555279,0.16563464480771983,0.6047659083745686,0.805074209119601,0.46926662902843247,0.1410667706124788,0.18935323155757555,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7678245787779205,0.10944979996973425,0.5736948604243635,0.1518430417388843,0.6240560528764859,0.8307535630871948,0.462934454769978,0.15070478043801433,0.17690899899353615,0.012444232564039398
12,main_candidate,0.8843551042224591,0.7309153128278323,0.7451809409428408,continuous,continuous,0.9736842105263158,0.5235987755982988,0.0,0.7999417971186251,0.08441330710383399,0.5805394906240983,0.15037582220373402,0.579251646509252,0.7773301955044011,0.4172103256597863,0.07785545372131905,0.14846772798092106,axis,z_plus,0.9736842105263158,0.0,0.0,0.8127445961228305,0.07161050809962866,0.5859118471722293,0.14500346565560296,0.5664199592263358,0.7601106363639313,0.29281260125131,0.08399756541328038,0.1321177727456267,0.016349955235294367
