input_step,decision,baseline_mmd,baseline_wasserstein,baseline_diversity,continuous_basis_family,continuous_basis_name,continuous_tau,continuous_theta,continuous_phi,continuous_mmd,continuous_mmd_improvement,continuous_wasserstein,continuous_wasserstein_improvement,continuous_diversity,continuous_diversity_retention,continuous_mean_success_probability,continuous_min_success_probability,continuous_score,axis_basis_family,axis_basis_name,axis_tau,axis_theta,axis_phi,axis_mmd,axis_mmd_improvement,axis_wasserstein,axis_wasserstein_improvement,axis_diversity,axis_diversity_retention,axis_mean_success_probability,axis_min_success_probability,axis_score,continuous_score_minus_axis_score
1,main_candidate,0.8540286310981666,0.7100765120673553,0.7525289462148074,continuous,continuous,1.6921052631578948,1.832595714594046,3.9269908169872414,0.7902641769295755,0.06376445416859111,0.5959446829629617,0.11413182910439368,0.6199797994263164,0.8238617298972907,0.46192928838654684,0.07552733977793698,0.11202345521565249,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.8175684259300044,0.036460205168162174,0.6065973436589509,0.10347916840840443,0.6002985455545766,0.7977082457413179,0.45784788126230147,0.07371294075710128,0.07808520165943028,0.03393825355622221
2,fallback_candidate,0.871515733956645,0.7261100710037909,0.7547020751454764,continuous,continuous,1.7947368421052632,1.832595714594046,3.141592653589793,0.7734623145974139,0.09805341935923106,0.5685515472663003,0.15755852373749057,0.594611366103045,0.7878756209706032,0.4918274635434788,0.1667613636173115,0.1662264622765065,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7714616491258417,0.10005408483080325,0.5745440945953421,0.15156597640844882,0.6110976084493245,0.8097203235217411,0.48083355311581133,0.18485123092934472,0.16632308921111472,-9.66269346082127e-05
3,fallback_candidate,0.855007420002627,0.7116667161527103,0.7544985400786417,continuous,continuous,1.7947368421052632,1.832595714594046,3.141592653589793,0.7882802028147322,0.06672721718789476,0.5828223399614275,0.12884437619128275,0.602679781532582,0.7987819054888621,0.489547643241625,0.0865093032646526,0.12108850055797923,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7877160983769828,0.06729132162564422,0.5896831667894586,0.12198354936325162,0.6194896940965359,0.8210614881136367,0.48288618918150383,0.11049125184288261,0.11933617071295186,0.0017523298450273783
5,main_candidate,0.8469834030428538,0.7040791812734443,0.7517041072797469,continuous,continuous,0.768421052631579,0.7853981633974483,0.7853981633974483,0.7478623600286116,0.09912104301424218,0.5736784537614612,0.13040072751198306,0.6468161411324816,0.8604664187258043,0.48804168602447984,0.15034053687083038,0.15734472770652394,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7605551922496704,0.08642821079318341,0.5730670868845096,0.13101209438893469,0.6261818352123038,0.8330163812438369,0.4413476470320715,0.12301414662984306,0.1435850770498426,0.013759650656681333
7,main_candidate,0.856549941984369,0.7101546189627651,0.7464509780128058,continuous,continuous,1.7947368421052632,2.0943951023931953,3.9269908169872414,0.7694605692077711,0.0870893727765979,0.5880903675820092,0.12206425138075594,0.6416433048221029,0.8595920210732112,0.4875569803034129,0.17866515378351946,0.14110109952063643,axis,z_plus,0.8710526315789474,0.0,0.0,0.8050602098198997,0.05148973216446928,0.5556034871901914,0.15455113177257374,0.5119331875175395,0.68582291750813,0.26188197307202676,0.039664756388597074,0.11305644392616265,0.028044655594473777
12,main_candidate,0.8330351060458926,0.6942268962996314,0.7483269999390736,continuous,continuous,1.7947368421052632,1.832595714594046,3.141592653589793,0.7699400301175023,0.06309507592839025,0.5676216308132419,0.1266052654863895,0.6010962455323775,0.8032534514741775,0.4786281618173562,0.10543512872917955,0.11656038124529389,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7736785542640038,0.05935655178188881,0.5755644813112686,0.11866241498836283,0.6133999237062965,0.8196950313916744,0.4752285922723627,0.10739905191491142,0.10967251084565395,0.0068878703996399365
