input_step,decision,baseline_mmd,baseline_wasserstein,baseline_diversity,continuous_basis_family,continuous_basis_name,continuous_tau,continuous_theta,continuous_phi,continuous_mmd,continuous_mmd_improvement,continuous_wasserstein,continuous_wasserstein_improvement,continuous_diversity,continuous_diversity_retention,continuous_mean_success_probability,continuous_min_success_probability,continuous_score,axis_basis_family,axis_basis_name,axis_tau,axis_theta,axis_phi,axis_mmd,axis_mmd_improvement,axis_wasserstein,axis_wasserstein_improvement,axis_diversity,axis_diversity_retention,axis_mean_success_probability,axis_min_success_probability,axis_score,continuous_score_minus_axis_score
1,main_candidate,0.8424152852888874,0.6955824454177381,0.7475266900027558,continuous,continuous,0.768421052631579,0.5235987755982988,0.7853981633974483,0.7910746716159235,0.05134061367296394,0.5742012721029615,0.1213811733147766,0.5808315945886724,0.7770044900825295,0.44274328952988873,0.0847531245964544,0.10088142483447872,axis,z_plus,0.6657894736842106,0.0,0.0,0.7973334284381567,0.04508185685073074,0.585446925732346,0.11013551968539204,0.5987416253042768,0.8009635419199138,0.39517700795435295,0.10576954339839206,0.09019779378942244,0.010683631045056277
2,fallback_candidate,0.8630853176587502,0.7165134267891825,0.7514683058148108,continuous,continuous,1.7947368421052632,1.5707963267948966,3.5342917352885173,0.7876435153856315,0.0754418022731187,0.6009429405192076,0.1155704862699749,0.6422701765618266,0.8546869795997829,0.4706978216113374,0.11749352455585904,0.12596139438809528,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7877172980094665,0.07536801964928364,0.594917002049233,0.12159642473994947,0.6273119111272192,0.8347815952757051,0.4644110050332131,0.12890763864974464,0.12790531178304362,-0.0019439173949483413
3,main_candidate,0.8535705727972621,0.7098377280215452,0.7526083075104352,continuous,continuous,1.7947368421052632,2.0943951023931953,3.141592653589793,0.7792662820399502,0.07430429075731193,0.5696380370526246,0.1401996909689206,0.5895377374626287,0.7833261094509704,0.461713612899728,0.13590663391264574,0.13357044171432075,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7904729883026235,0.06309758449463865,0.5906984404392889,0.11913928758225634,0.6151191086404247,0.8173163948657263,0.46172683628844313,0.11503040146518834,0.11353304802905313,0.02003739368526762
5,main_candidate,0.8225445456983547,0.6815261464803817,0.7461513404133585,continuous,continuous,2.0,1.5707963267948966,2.356194490192345,0.779537783813958,0.04300676188439667,0.5814321610346991,0.1000939854456826,0.6166016870797101,0.8263761701990918,0.47652050878084323,0.14109470917765882,0.08437256311719256,axis,x_minus,1.8973684210526316,1.5707963267948966,3.141592653589793,0.7939480854428944,0.028596460255460254,0.5797212163126935,0.10180493016768821,0.5833604858356477,0.7818259570671994,0.5109195140850404,0.10514140403294527,0.06859022319266433,0.015782339924528224
7,main_candidate,0.8644551189540414,0.7216182492539771,0.7521616322150486,continuous,continuous,1.7947368421052632,1.832595714594046,3.141592653589793,0.7595413877010218,0.10491373125301962,0.5579185422118818,0.16369970704209535,0.5968242860937287,0.7934787690993154,0.4710002888793207,0.13781194837040053,0.17643752322903306,axis,x_minus,1.7947368421052632,1.5707963267948966,3.141592653589793,0.7664522073127782,0.09800291164126318,0.5689201394651995,0.15269810978877763,0.6108344529930655,0.8121053066668832,0.47317507754065036,0.14335519253120504,0.16495723186899616,0.011480291360036893
12,main_candidate,0.8734051300722616,0.7272528867387562,0.749249373638299,continuous,continuous,0.6657894736842106,1.0471975511965976,1.1780972450961724,0.7753412272565499,0.09806390281571176,0.5919929446039017,0.13525994213485448,0.6464195046402383,0.8627561495330633,0.4819665178317937,0.17502642867607926,0.15883168135979217,axis,y_plus,0.5631578947368422,1.5707963267948966,1.5707963267948966,0.7804495630388661,0.09295556703339547,0.612150593870641,0.11510229286811524,0.679963660550128,0.9075264984851108,0.3641847936799587,0.1672183756398838,0.14588303839170863,0.01294864296808354
